RowId,Location
13332,61
13333,56
13334,78
13335,29
13336,75
13337,45
13338,72
13339,43
13340,74
13341,66
13342,36
13343,30
13344,44
13345,58
13346,38
13347,74
13348,34
13349,38
13350,42
13351,23
13352,44
13353,53
13354,30
13355,78
13356,24
13357,36
13358,36
13359,15
13360,41
13361,53
13362,67
13363,70
13364,71
13365,41
13366,76
13367,54
13368,74
13369,54
13370,74
13371,67
13372,34
13373,26
13374,42
13375,58
13376,38
13377,75
13378,34
13379,36
13380,42
13381,18
13382,44
13383,57
13384,29
13385,81
13386,24
13387,36
13388,33
13389,13
13390,36
13391,52
13392,66
13393,72
13394,69
13395,32
13396,74
13397,52
13398,74
13399,52
13400,79
13401,69
13402,34
13403,28
13404,38
13405,58
13406,36
13407,76
13408,34
13409,36
13410,38
13411,20
13412,40
13413,54
13414,28
13415,80
13416,22
13417,35
13418,30
13419,13
13420,35
13421,51
13422,65
13423,74
13424,69
13425,35
13426,75
13427,50
13428,74
13429,53
13430,77
13431,67
13432,40
13433,30
13434,38
13435,60
13436,40
13437,72
13438,41
13439,36
13440,38
13441,25
13442,38
13443,61
13444,32
13445,79
13446,30
13447,45
13448,30
13449,16
13450,31
13451,52
13452,60
13453,61
13454,77
13455,35
13456,79
13457,49
13458,76
13459,49
13460,78
13461,64
13462,38
13463,33
13464,38
13465,59
13466,38
13467,72
13468,38
13469,39
13470,38
13471,26
13472,40
13473,53
13474,32
13475,78
13476,33
13477,42
13478,32
13479,18
13480,32
13481,48
13482,60
13483,64
13484,72
13485,36
13486,73
13487,48
13488,72
13489,49
13490,75
13491,67
13492,38
13493,30
13494,40
13495,58
13496,39
13497,72
13498,36
13499,36
13500,40
13501,22
13502,42
13503,57
13504,28
13505,80
13506,28
13507,38
13508,31
13509,16
13510,32
13511,50
13512,66
13513,68
13514,71
13515,34
13516,74
13517,50
13518,74
13519,51
13520,79
13521,64
13522,32
13523,31
13524,36
13525,59
13526,37
13527,70
13528,34
13529,37
13530,36
13531,25
13532,37
13533,55
13534,25
13535,74
13536,26
13537,40
13538,24
13539,19
13540,31
13541,52
13542,62
13543,63
13544,71
13545,35
13546,70
13547,51
13548,66
13549,51
13550,79
13551,70
13552,32
13553,29
13554,34
13555,60
13556,34
13557,76
13558,32
13559,36
13560,38
13561,18
13562,36
13563,59
13564,26
13565,84
13566,22
13567,36
13568,29
13569,10
13570,26
13571,50
13572,63
13573,68
13574,79
13575,35
13576,79
13577,53
13578,80
13579,53
13580,80
13581,64
13582,30
13583,31
13584,44
13585,56
13586,34
13587,72
13588,28
13589,37
13590,44
13591,22
13592,47
13593,51
13594,30
13595,75
13596,18
13597,38
13598,35
13599,15
13600,40
13601,56
13602,64
13603,74
13604,66
13605,43
13606,78
13607,60
13608,74
13609,61
13610,78
13611,67
13612,36
13613,28
13614,38
13615,59
13616,38
13617,75
13618,36
13619,36
13620,41
13621,19
13622,40
13623,57
13624,31
13625,83
13626,28
13627,36
13628,33
13629,10
13630,34
13631,48
13632,68
13633,70
13634,74
13635,30
13636,75
13637,48
13638,78
13639,48
13640,78
13641,69
13642,40
13643,30
13644,30
13645,60
13646,40
13647,75
13648,40
13649,39
13650,38
13651,22
13652,32
13653,61
13654,28
13655,82
13656,34
13657,38
13658,23
13659,19
13660,25
13661,46
13662,60
13663,51
13664,77
13665,27
13666,72
13667,41
13668,71
13669,42
13670,71
13671,67
13672,36
13673,30
13674,36
13675,61
13676,38
13677,75
13678,37
13679,36
13680,36
13681,22
13682,36
13683,59
13684,31
13685,42
13686,30
13687,14
13688,30
13689,49
13690,69
13691,65
13692,71
13693,25
13694,69
13695,49
13696,74
13697,48
13698,81
13699,63
13700,36
13701,30
13702,38
13703,55
13704,37
13705,68
13706,34
13707,36
13708,36
13709,24
13710,39
13711,50
13712,57
13713,63
13714,71
13715,37
13716,70
13717,50
13718,71
13719,51
13720,71
13721,67
13722,36
13723,28
13724,38
13725,57
13726,38
13727,74
13728,35
13729,38
13730,38
13731,20
13732,38
13733,54
13734,32
13735,80
13736,25
13737,40
13738,34
13739,15
13740,31
13741,48
13742,64
13743,64
13744,75
13745,33
13746,77
13747,51
13748,78
13749,51
13750,81
13751,69
13752,36
13753,30
13754,38
13755,59
13756,38
13757,74
13758,37
13759,38
13760,40
13761,22
13762,40
13763,57
13764,31
13765,81
13766,29
13767,40
13768,32
13769,12
13770,34
13771,54
13772,69
13773,70
13774,75
13775,29
13776,78
13777,52
13778,78
13779,52
13780,80
13781,66
13782,34
13783,28
13784,39
13785,58
13786,36
13787,75
13788,32
13789,36
13790,38
13791,20
13792,40
13793,55
13794,28
13795,80
13796,27
13797,36
13798,33
13799,14
13800,33
13801,50
13802,65
13803,72
13804,67
13805,33
13806,71
13807,52
13808,73
13809,53
13810,80
13811,62
13812,34
13813,28
13814,40
13815,55
13816,36
13817,71
13818,32
13819,37
13820,41
13821,20
13822,43
13823,51
13824,31
13825,76
13826,27
13827,38
13828,36
13829,14
13830,36
13831,51
13832,67
13833,64
13834,70
13835,36
13836,74
13837,51
13838,77
13839,51
13840,74
13841,71
13842,32
13843,28
13844,34
13845,62
13846,34
13847,78
13848,32
13849,36
13850,36
13851,20
13852,34
13853,57
13854,31
13855,85
13856,24
13857,38
13858,31
13859,11
13860,30
13861,49
13862,68
13863,66
13864,80
13865,33
13866,79
13867,48
13868,82
13869,49
13870,84
13871,66
13872,36
13873,26
13874,40
13875,58
13876,38
13877,75
13878,36
13879,37
13880,42
13881,19
13882,42
13883,53
13884,31
13885,81
13886,26
13887,36
13888,34
13889,13
13890,39
13891,49
13892,69
13893,66
13894,75
13895,37
13896,80
13897,50
13898,81
13899,51
13900,80
13901,71
13902,42
13903,28
13904,32
13905,60
13906,42
13907,79
13908,43
13909,36
13910,36
13911,21
13912,30
13913,58
13914,36
13915,88
13916,33
13917,40
13918,32
13919,17
13920,21
13921,39
13922,64
13923,56
13924,82
13925,25
13926,76
13927,36
13928,79
13929,37
13930,80
13931,67
13932,40
13933,29
13934,36
13935,58
13936,40
13937,75
13938,41
13939,35
13940,38
13941,20
13942,37
13943,57
13944,30
13945,82
13946,35
13947,38
13948,28
13949,15
13950,29
13951,47
13952,64
13953,64
13954,73
13955,27
13956,72
13957,46
13958,74
13959,46
13960,76
13961,62
13962,36
13963,35
13964,42
13965,55
13966,38
13967,68
13968,36
13969,38
13970,42
13971,27
13972,42
13973,49
13974,31
13975,71
13976,27
13977,38
13978,34
13979,21
13980,36
13981,49
13982,67
13983,71
13984,73
13985,39
13986,76
13987,51
13988,77
13989,50
13990,79
13991,66
13992,40
13993,29
13994,38
13995,59
13996,42
13997,72
13998,42
13999,36
14000,40
14001,20
14002,38
14003,59
14004,30
14005,78
14006,33
14007,40
14008,28
14009,14
14010,30
14011,51
14012,65
14013,60
14014,81
14015,35
14016,82
14017,50
14018,78
14019,50
14020,80
14021,64
14022,38
14023,30
14024,38
14025,56
14026,41
14027,70
14028,38
14029,36
14030,40
14031,22
14032,40
14033,59
14034,30
14035,38
14036,31
14037,12
14038,34
14039,52
14040,62
14041,72
14042,73
14043,28
14044,76
14045,51
14046,74
14047,53
14048,79
14049,66
14050,30
14051,29
14052,40
14053,57
14054,34
14055,74
14056,31
14057,37
14058,40
14059,20
14060,44
14061,51
14062,29
14063,37
14064,35
14065,13
14066,37
14067,52
14068,64
14069,72
14070,76
14071,41
14072,82
14073,56
14074,80
14075,56
14076,84
14077,67
14078,38
14079,31
14080,36
14081,58
14082,41
14083,73
14084,40
14085,37
14086,38
14087,25
14088,34
14089,53
14090,32
14091,78
14092,32
14093,36
14094,31
14095,18
14096,28
14097,38
14098,68
14099,60
14100,79
14101,29
14102,75
14103,42
14104,79
14105,41
14106,80
14107,68
14108,34
14109,30
14110,36
14111,61
14112,37
14113,74
14114,36
14115,36
14116,36
14117,22
14118,38
14119,57
14120,26
14121,81
14122,28
14123,36
14124,26
14125,16
14126,31
14127,44
14128,62
14129,60
14130,74
14131,35
14132,76
14133,46
14134,74
14135,47
14136,74
14137,66
14138,40
14139,32
14140,40
14141,59
14142,40
14143,72
14144,41
14145,38
14146,40
14147,25
14148,41
14149,57
14150,33
14151,80
14152,33
14153,42
14154,33
14155,19
14156,34
14157,51
14158,67
14159,62
14160,72
14161,32
14162,71
14163,49
14164,74
14165,51
14166,74
14167,67
14168,37
14169,30
14170,38
14171,57
14172,38
14173,74
14174,36
14175,38
14176,38
14177,21
14178,40
14179,57
14180,30
14181,80
14182,32
14183,38
14184,32
14185,15
14186,36
14187,49
14188,66
14189,69
14190,71
14191,29
14192,73
14193,49
14194,76
14195,51
14196,83
14197,69
14198,34
14199,28
14200,36
14201,60
14202,36
14203,77
14204,35
14205,36
14206,37
14207,20
14208,36
14209,53
14210,27
14211,80
14212,23
14213,35
14214,30
14215,13
14216,31
14217,44
14218,60
14219,70
14220,75
14221,35
14222,78
14223,50
14224,78
14225,50
14226,80
14227,65
14228,35
14229,33
14230,36
14231,57
14232,37
14233,72
14234,36
14235,40
14236,36
14237,25
14238,38
14239,46
14240,60
14241,64
14242,73
14243,32
14244,73
14245,47
14246,72
14247,47
14248,74
14249,68
14250,38
14251,30
14252,38
14253,61
14254,38
14255,76
14256,38
14257,39
14258,38
14259,22
14260,40
14261,57
14262,29
14263,78
14264,28
14265,40
14266,29
14267,14
14268,33
14269,50
14270,68
14271,67
14272,80
14273,33
14274,82
14275,50
14276,80
14277,50
14278,84
14279,64
14280,39
14281,32
14282,34
14283,59
14284,38
14285,69
14286,39
14287,39
14288,37
14289,24
14290,34
14291,58
14292,30
14293,75
14294,31
14295,40
14296,29
14297,20
14298,27
14299,48
14300,60
14301,60
14302,69
14303,31
14304,67
14305,49
14306,70
14307,48
14308,73
14309,66
14310,36
14311,28
14312,40
14313,58
14314,38
14315,74
14316,38
14317,37
14318,40
14319,20
14320,42
14321,57
14322,32
14323,78
14324,30
14325,38
14326,35
14327,15
14328,37
14329,49
14330,66
14331,68
14332,70
14333,36
14334,73
14335,50
14336,73
14337,50
14338,77
14339,69
14340,36
14341,27
14342,34
14343,60
14344,38
14345,78
14346,38
14347,36
14348,36
14349,16
14350,34
14351,57
14352,30
14353,37
14354,30
14355,49
14356,71
14357,66
14358,76
14359,25
14360,75
14361,47
14362,78
14363,47
14364,85
14365,66
14366,32
14367,31
14368,40
14369,58
14370,34
14371,72
14372,30
14373,38
14374,40
14375,24
14376,40
14377,59
14378,30
14379,74
14380,23
14381,42
14382,35
14383,16
14384,38
14385,59
14386,62
14387,67
14388,70
14389,35
14390,75
14391,56
14392,77
14393,58
14394,77
14395,67
14396,39
14397,30
14398,35
14399,58
14400,40
14401,79
14402,41
14403,38
14404,36
14405,21
14406,34
14407,59
14408,30
14409,84
14410,31
14411,40
14412,28
14413,16
14414,26
14415,44
14416,70
14417,45
14418,83
14419,45
14420,83
14421,66
14422,32
14423,28
14424,39
14425,58
14426,34
14427,74
14428,32
14429,37
14430,38
14431,22
14432,40
14433,53
14434,30
14435,80
14436,27
14437,36
14438,34
14439,15
14440,38
14441,51
14442,71
14443,71
14444,71
14445,37
14446,77
14447,52
14448,79
14449,52
14450,78
14451,67
14452,36
14453,28
14454,36
14455,56
14456,38
14457,74
14458,36
14459,39
14460,39
14461,21
14462,36
14463,57
14464,30
14465,80
14466,29
14467,38
14468,31
14469,12
14470,31
14471,47
14472,63
14473,62
14474,70
14475,31
14476,70
14477,49
14478,72
14479,48
14480,75
14481,66
14482,36
14483,30
14484,46
14485,59
14486,38
14487,74
14488,34
14489,38
14490,44
14491,20
14492,46
14493,57
14494,28
14495,76
14496,25
14497,42
14498,28
14499,14
14500,37
14501,59
14502,64
14503,76
14504,74
14505,45
14506,81
14507,62
14508,76
14509,62
14510,81
14511,66
14512,34
14513,35
14514,40
14515,58
14516,36
14517,70
14518,34
14519,40
14520,40
14521,28
14522,41
14523,55
14524,30
14525,74
14526,23
14527,42
14528,33
14529,22
14530,34
14531,53
14532,64
14533,66
14534,76
14535,43
14536,73
14537,55
14538,74
14539,55
14540,78
14541,67
14542,40
14543,30
14544,36
14545,59
14546,40
14547,72
14548,40
14549,38
14550,38
14551,22
14552,37
14553,60
14554,33
14555,77
14556,32
14557,45
14558,30
14559,16
14560,28
14561,52
14562,65
14563,58
14564,77
14565,35
14566,76
14567,48
14568,76
14569,48
14570,76
14571,71
14572,42
14573,35
14574,34
14575,60
14576,40
14577,76
14578,42
14579,39
14580,36
14581,23
14582,36
14583,67
14584,35
14585,78
14586,32
14587,48
14588,31
14589,21
14590,31
14591,58
14592,51
14593,66
14594,72
14595,37
14596,71
14597,53
14598,69
14599,54
14600,70
14601,61
14602,36
14603,32
14604,44
14605,55
14606,38
14607,66
14608,36
14609,38
14610,44
14611,27
14612,44
14613,48
14614,30
14615,68
14616,28
14617,38
14618,35
14619,23
14620,36
14621,48
14622,62
14623,60
14624,77
14625,41
14626,78
14627,51
14628,80
14629,51
14630,79
14631,68
14632,38
14633,28
14634,36
14635,63
14636,38
14637,75
14638,38
14639,34
14640,36
14641,25
14642,38
14643,59
14644,30
14645,83
14646,32
14647,39
14648,30
14649,14
14650,33
14651,50
14652,62
14653,64
14654,78
14655,30
14656,77
14657,49
14658,78
14659,50
14660,85
14661,65
14662,43
14663,26
14664,40
14665,54
14666,44
14667,74
14668,45
14669,34
14670,40
14671,19
14672,40
14673,48
14674,34
14675,78
14676,35
14677,34
14678,35
14679,14
14680,30
14681,42
14682,72
14683,66
14684,89
14685,34
14686,87
14687,46
14688,90
14689,49
14690,91
14691,68
14692,34
14693,30
14694,40
14695,60
14696,36
14697,74
14698,34
14699,38
14700,38
14701,23
14702,40
14703,57
14704,27
14705,79
14706,23
14707,36
14708,30
14709,17
14710,29
14711,46
14712,67
14713,70
14714,77
14715,39
14716,79
14717,50
14718,78
14719,52
14720,80
14721,66
14722,38
14723,28
14724,42
14725,58
14726,38
14727,73
14728,36
14729,36
14730,42
14731,22
14732,44
14733,54
14734,30
14735,79
14736,30
14737,38
14738,33
14739,14
14740,36
14741,48
14742,64
14743,66
14744,74
14745,36
14746,78
14747,52
14748,76
14749,52
14750,76
14751,71
14752,39
14753,30
14754,38
14755,62
14756,40
14757,75
14758,40
14759,36
14760,38
14761,21
14762,38
14763,61
14764,30
14765,80
14766,33
14767,40
14768,29
14769,17
14770,30
14771,49
14772,54
14773,66
14774,70
14775,31
14776,70
14777,48
14778,71
14779,48
14780,72
14781,66
14782,38
14783,31
14784,40
14785,58
14786,41
14787,72
14788,38
14789,38
14790,40
14791,22
14792,40
14793,59
14794,29
14795,79
14796,30
14797,42
14798,28
14799,12
14800,32
14801,56
14802,63
14803,64
14804,80
14805,35
14806,84
14807,52
14808,84
14809,53
14810,86
14811,67
14812,36
14813,26
14814,36
14815,59
14816,38
14817,74
14818,35
14819,34
14820,38
14821,17
14822,36
14823,55
14824,30
14825,78
14826,26
14827,36
14828,30
14829,49
14830,67
14831,68
14832,71
14833,27
14834,73
14835,48
14836,74
14837,49
14838,80
14839,63
14840,40
14841,29
14842,36
14843,54
14844,40
14845,69
14846,40
14847,37
14848,38
14849,22
14850,36
14851,50
14852,30
14853,76
14854,34
14855,38
14856,31
14857,19
14858,25
14859,38
14860,67
14861,58
14862,78
14863,29
14864,77
14865,40
14866,79
14867,40
14868,81
14869,66
14870,34
14871,29
14872,36
14873,59
14874,36
14875,73
14876,34
14877,36
14878,36
14879,22
14880,36
14881,57
14882,26
14883,80
14884,27
14885,36
14886,27
14887,17
14888,26
14889,47
14890,63
14891,64
14892,72
14893,35
14894,71
14895,48
14896,71
14897,48
14898,77
14899,68
14900,36
14901,32
14902,36
14903,60
14904,36
14905,75
14906,37
14907,38
14908,36
14909,24
14910,36
14911,56
14912,27
14913,81
14914,29
14915,40
14916,27
14917,19
14918,26
14919,47
14920,71
14921,66
14922,82
14923,31
14924,82
14925,49
14926,83
14927,46
14928,85
14929,66
14930,38
14931,26
14932,38
14933,56
14934,40
14935,76
14936,40
14937,36
14938,40
14939,17
14940,39
14941,55
14942,34
14943,81
14944,33
14945,37
14946,34
14947,49
14948,69
14949,66
14950,76
14951,27
14952,74
14953,46
14954,80
14955,47
14956,85
14957,81
14958,25
14959,31
14960,30
14961,69
14962,29
14963,86
14964,25
14965,38
14966,32
14967,20
14968,32
14969,65
14970,20
14971,42
14972,22
14973,56
14974,60
14975,72
14976,70
14977,70
14978,38
14979,28
14980,36
14981,60
14982,40
14983,79
14984,40
14985,38
14986,39
14987,20
14988,36
14989,61
14990,30
14991,85
14992,32
14993,42
14994,29
14995,12
14996,29
14997,48
14998,67
14999,64
15000,86
15001,26
15002,86
15003,47
15004,80
15005,46
15006,93
15007,66
15008,41
15009,33
15010,40
15011,59
15012,40
15013,75
15014,41
15015,38
15016,40
15017,24
15018,40
15019,54
15020,32
15021,79
15022,28
15023,39
15024,31
15025,46
15026,69
15027,66
15028,79
15029,39
15030,78
15031,51
15032,79
15033,50
15034,80
15035,69
15036,42
15037,30
15038,32
15039,61
15040,40
15041,74
15042,43
15043,38
15044,34
15045,22
15046,32
15047,63
15048,33
15049,82
15050,35
15051,44
15052,29
15053,47
15054,62
15055,57
15056,78
15057,23
15058,69
15059,40
15060,75
15061,40
15062,76
15063,64
15064,32
15065,28
15066,40
15067,53
15068,34
15069,70
15070,30
15071,34
15072,40
15073,20
15074,42
15075,49
15076,27
15077,75
15078,23
15079,36
15080,28
15081,15
15082,34
15083,58
15084,54
15085,70
15086,73
15087,39
15088,78
15089,57
15090,74
15091,56
15092,74
15093,68
15094,38
15095,30
15096,36
15097,60
15098,40
15099,75
15100,39
15101,38
15102,38
15103,21
15104,36
15105,60
15106,34
15107,80
15108,33
15109,38
15110,35
15111,15
15112,32
15113,46
15114,68
15115,63
15116,79
15117,34
15118,78
15119,48
15120,80
15121,49
15122,85
15123,72
15124,44
15125,34
15126,35
15127,65
15128,42
15129,79
15130,46
15131,40
15132,36
15133,27
15134,35
15135,65
15136,31
15137,85
15138,32
15139,45
15140,24
15141,23
15142,25
15143,48
15144,65
15145,58
15146,82
15147,29
15148,76
15149,44
15150,74
15151,44
15152,86
15153,46
15154,38
15155,26
15156,42
15157,40
15158,41
15159,53
15160,36
15161,32
15162,42
15163,22
15164,43
15165,37
15166,35
15167,59
15168,31
15169,26
15170,39
15171,17
15172,35
15173,33
15174,58
15175,48
15176,67
15177,24
15178,69
15179,32
15180,65
15181,33
15182,69
15183,66
15184,40
15185,28
15186,34
15187,59
15188,40
15189,74
15190,40
15191,37
15192,37
15193,20
15194,35
15195,57
15196,30
15197,82
15198,35
15199,39
15200,28
15201,14
15202,26
15203,45
15204,58
15205,62
15206,71
15207,27
15208,70
15209,45
15210,70
15211,45
15212,79
15213,66
15214,36
15215,28
15216,40
15217,59
15218,38
15219,74
15220,36
15221,38
15222,40
15223,18
15224,40
15225,55
15226,26
15227,78
15228,25
15229,40
15230,30
15231,13
15232,35
15233,51
15234,61
15235,68
15236,74
15237,35
15238,78
15239,53
15240,75
15241,52
15242,78
15243,71
15244,30
15245,25
15246,38
15247,61
15248,34
15249,78
15250,28
15251,30
15252,40
15253,14
15254,42
15255,49
15256,24
15257,82
15258,20
15259,32
15260,28
15261,8
15262,31
15263,49
15264,68
15265,71
15266,83
15267,32
15268,80
15269,49
15270,81
15271,51
15272,81
15273,65
15274,38
15275,33
15276,41
15277,58
15278,38
15279,73
15280,38
15281,39
15282,40
15283,26
15284,43
15285,53
15286,31
15287,77
15288,31
15289,39
15290,35
15291,20
15292,36
15293,49
15294,65
15295,68
15296,76
15297,35
15298,78
15299,49
15300,76
15301,48
15302,79
15303,60
15304,36
15305,35
15306,40
15307,53
15308,36
15309,68
15310,35
15311,38
15312,38
15313,28
15314,40
15315,46
15316,30
15317,75
15318,28
15319,36
15320,32
15321,22
15322,34
15323,42
15324,58
15325,56
15326,68
15327,41
15328,91
15329,47
15330,68
15331,53
15332,93
15333,67
15334,42
15335,33
15336,34
15337,60
15338,43
15339,72
15340,44
15341,38
15342,34
15343,24
15344,32
15345,63
15346,30
15347,79
15348,34
15349,46
15350,24
15351,16
15352,22
15353,55
15354,58
15355,60
15356,76
15357,23
15358,72
15359,47
15360,74
15361,44
15362,79
15363,64
15364,34
15365,28
15366,40
15367,56
15368,36
15369,70
15370,32
15371,35
15372,38
15373,20
15374,40
15375,52
15376,34
15377,75
15378,26
15379,41
15380,34
15381,15
15382,39
15383,57
15384,68
15385,68
15386,76
15387,39
15388,78
15389,54
15390,78
15391,55
15392,81
15393,65
15394,36
15395,28
15396,40
15397,58
15398,38
15399,71
15400,36
15401,36
15402,41
15403,21
15404,42
15405,53
15406,31
15407,74
15408,26
15409,37
15410,35
15411,15
15412,37
15413,50
15414,66
15415,70
15416,73
15417,41
15418,79
15419,52
15420,77
15421,54
15422,81
15423,67
15424,37
15425,30
15426,36
15427,58
15428,38
15429,77
15430,36
15431,36
15432,36
15433,22
15434,34
15435,53
15436,33
15437,85
15438,32
15439,38
15440,33
15441,17
15442,27
15443,43
15444,71
15445,62
15446,83
15447,32
15448,83
15449,47
15450,84
15451,47
15452,87
15453,66
15454,39
15455,28
15456,38
15457,58
15458,41
15459,72
15460,40
15461,38
15462,41
15463,21
15464,38
15465,59
15466,34
15467,78
15468,32
15469,40
15470,33
15471,15
15472,31
15473,51
15474,64
15475,64
15476,70
15477,25
15478,73
15479,49
15480,74
15481,49
15482,80
15483,66
15484,38
15485,30
15486,36
15487,59
15488,38
15489,72
15490,38
15491,36
15492,38
15493,23
15494,36
15495,57
15496,33
15497,80
15498,32
15499,40
15500,32
15501,16
15502,29
15503,47
15504,71
15505,69
15506,72
15507,29
15508,75
15509,48
15510,78
15511,49
15512,80
15513,68
15514,36
15515,30
15516,40
15517,60
15518,36
15519,77
15520,35
15521,37
15522,40
15523,22
15524,40
15525,55
15526,30
15527,38
15528,35
15529,51
15530,69
15531,73
15532,69
15533,37
15534,74
15535,52
15536,74
15537,52
15538,79
15539,64
15540,36
15541,32
15542,38
15543,57
15544,36
15545,71
15546,34
15547,34
15548,34
15549,24
15550,33
15551,52
15552,30
15553,76
15554,24
15555,38
15556,33
15557,20
15558,33
15559,47
15560,60
15561,64
15562,74
15563,36
15564,75
15565,48
15566,74
15567,48
15568,77
15569,65
15570,34
15571,29
15572,40
15573,56
15574,36
15575,72
15576,35
15577,34
15578,41
15579,24
15580,42
15581,51
15582,28
15583,77
15584,26
15585,33
15586,32
15587,19
15588,35
15589,44
15590,52
15591,59
15592,74
15593,35
15594,79
15595,47
15596,70
15597,46
15598,82
15599,64
15600,40
15601,28
15602,32
15603,59
15604,40
15605,72
15606,40
15607,34
15608,34
15609,20
15610,32
15611,57
15612,32
15613,78
15614,33
15615,39
15616,30
15617,13
15618,25
15619,45
15620,62
15621,58
15622,78
15623,28
15624,76
15625,44
15626,80
15627,44
15628,80
15629,40
15630,38
15631,13
15632,47
15633,32
15634,40
15635,48
15636,39
15637,18
15638,47
15639,5
15640,47
15641,23
15642,36
15643,50
15644,29
15645,13
15646,43
15647,5
15648,44
15649,24
15650,62
15651,44
15652,73
15653,20
15654,72
15655,31
15656,73
15657,31
15658,75
15659,67
15660,38
15661,25
15662,38
15663,57
15664,40
15665,75
15666,40
15667,34
15668,38
15669,16
15670,40
15671,55
15672,31
15673,78
15674,28
15675,38
15676,31
15677,7
15678,33
15679,53
15680,66
15681,63
15682,86
15683,33
15684,87
15685,51
15686,86
15687,51
15688,89
15689,67
15690,38
15691,28
15692,38
15693,61
15694,38
15695,75
15696,38
15697,36
15698,40
15699,21
15700,38
15701,56
15702,32
15703,79
15704,30
15705,38
15706,34
15707,16
15708,33
15709,46
15710,67
15711,64
15712,76
15713,35
15714,76
15715,46
15716,77
15717,46
15718,79
15719,68
15720,38
15721,30
15722,38
15723,59
15724,39
15725,74
15726,40
15727,38
15728,38
15729,22
15730,38
15731,57
15732,28
15733,81
15734,30
15735,38
15736,26
15737,19
15738,29
15739,45
15740,58
15741,62
15742,76
15743,31
15744,74
15745,47
15746,73
15747,46
15748,80
15749,70
15750,39
15751,26
15752,38
15753,61
15754,38
15755,78
15756,36
15757,35
15758,40
15759,18
15760,38
15761,57
15762,32
15763,87
15764,28
15765,39
15766,32
15767,13
15768,32
15769,49
15770,64
15771,66
15772,74
15773,36
15774,81
15775,48
15776,79
15777,51
15778,78
15779,69
15780,34
15781,30
15782,36
15783,60
15784,36
15785,74
15786,36
15787,36
15788,36
15789,25
15790,36
15791,57
15792,29
15793,81
15794,28
15795,38
15796,30
15797,16
15798,30
15799,51
15800,63
15801,62
15802,79
15803,35
15804,80
15805,48
15806,78
15807,49
15808,80
15809,63
15810,34
15811,31
15812,43
15813,54
15814,36
15815,70
15816,32
15817,36
15818,40
15819,23
15820,42
15821,52
15822,29
15823,76
15824,24
15825,37
15826,32
15827,14
15828,34
15829,48
15830,60
15831,70
15832,69
15833,39
15834,77
15835,53
15836,74
15837,54
15838,77
15839,66
15840,36
15841,28
15842,36
15843,59
15844,36
15845,72
15846,36
15847,35
15848,36
15849,21
15850,34
15851,53
15852,28
15853,79
15854,28
15855,37
15856,30
15857,42
15858,69
15859,68
15860,76
15861,34
15862,77
15863,46
15864,80
15865,49
15866,80
15867,64
15868,38
15869,31
15870,38
15871,55
15872,40
15873,72
15874,40
15875,38
15876,39
15877,22
15878,40
15879,53
15880,35
15881,79
15882,35
15883,39
15884,35
15885,16
15886,34
15887,47
15888,71
15889,66
15890,73
15891,31
15892,73
15893,47
15894,76
15895,46
15896,82
15897,69
15898,36
15899,30
15900,36
15901,62
15902,36
15903,77
15904,37
15905,37
15906,36
15907,22
15908,36
15909,60
15910,31
15911,82
15912,30
15913,44
15914,29
15915,14
15916,31
15917,58
15918,59
15919,66
15920,82
15921,35
15922,83
15923,55
15924,84
15925,55
15926,84
15927,69
15928,38
15929,31
15930,38
15931,60
15932,38
15933,76
15934,38
15935,38
15936,40
15937,21
15938,40
15939,59
15940,31
15941,82
15942,28
15943,42
15944,31
15945,13
15946,33
15947,54
15948,65
15949,64
15950,76
15951,33
15952,76
15953,53
15954,75
15955,53
15956,76
15957,60
15958,38
15959,27
15960,39
15961,53
15962,38
15963,66
15964,36
15965,35
15966,38
15967,20
15968,40
15969,73
15970,29
15971,12
15972,38
15973,46
15974,62
15975,65
15976,72
15977,40
15978,76
15979,51
15980,73
15981,51
15982,75
15983,64
15984,35
15985,29
15986,37
15987,57
15988,37
15989,72
15990,34
15991,37
15992,39
15993,22
15994,38
15995,53
15996,26
15997,79
15998,26
15999,36
16000,28
16001,17
16002,32
16003,48
16004,60
16005,64
16006,73
16007,35
16008,75
16009,49
16010,74
16011,48
16012,74
16013,67
16014,38
16015,30
16016,38
16017,58
16018,38
16019,71
16020,39
16021,38
16022,40
16023,22
16024,40
16025,56
16026,34
16027,77
16028,32
16029,42
16030,34
16031,14
16032,36
16033,52
16034,62
16035,66
16036,74
16037,28
16038,76
16039,50
16040,76
16041,50
16042,76
16043,67
16044,34
16045,30
16046,42
16047,56
16048,38
16049,74
16050,34
16051,38
16052,42
16053,22
16054,44
16055,53
16056,29
16057,77
16058,24
16059,39
16060,32
16061,14
16062,38
16063,51
16064,65
16065,72
16066,70
16067,35
16068,77
16069,52
16070,74
16071,53
16072,79
16073,69
16074,36
16075,28
16076,36
16077,58
16078,38
16079,77
16080,36
16081,36
16082,37
16083,20
16084,38
16085,54
16086,31
16087,80
16088,28
16089,38
16090,31
16091,16
16092,30
16093,48
16094,67
16095,64
16096,78
16097,33
16098,80
16099,49
16100,78
16101,49
16102,78
16103,64
16104,38
16105,30
16106,40
16107,57
16108,38
16109,73
16110,38
16111,39
16112,38
16113,22
16114,40
16115,53
16116,27
16117,77
16118,32
16119,41
16120,28
16121,21
16122,32
16123,46
16124,58
16125,62
16126,77
16127,34
16128,75
16129,47
